2.63,-1.2893,-3.1374,-1.3873,-3.1172,0.34262,0.0045197,1.2186,0.026483
2.64,-1.2858,-3.1373,-1.3751,-3.117,0.34632,0.0045703,1.2222,0.026775
2.65,-1.2824,-3.1373,-1.3628,-3.1167,0.35006,0.0046211,1.2258,0.02707
2.66,-1.2788,-3.1372,-1.3505,-3.1164,0.35383,0.0046694,1.2295,0.027369
2.67,-1.2753,-3.1372,-1.3382,-3.1162,0.35765,0.0047184,1.2331,0.027672
2.68,-1.2717,-3.1372,-1.3259,-3.1159,0.3615,0.0047699,1.2367,0.027978
2.69,-1.268,-3.1371,-1.3135,-3.1156,0.3654,0.0048231,1.2403,0.028288
2.7,-1.2644,-3.1371,-1.3011,-3.1153,0.36934,0.0048747,1.244,0.028602
2.71,-1.2607,-3.137,-1.2886,-3.115,0.37332,0.0049248,1.2476,0.028919
2.72,-1.2569,-3.137,-1.2761,-3.1147,0.37734,0.0049767,1.2512,0.02924
2.73,-1.2531,-3.1369,-1.2636,-3.1144,0.38141,0.005031,1.2549,0.029564
2.74,-1.2493,-3.1369,-1.251,-3.1142,0.38551,0.0050859,1.2585,0.029892
2.75,-1.2454,-3.1368,-1.2384,-3.1139,0.38967,0.005138,1.2621,0.030224
2.76,-1.2415,-3.1368,-1.2258,-3.1135,0.39386,0.0051901,1.2658,0.030558
2.77,-1.2375,-3.1367,-1.2131,-3.1132,0.3981,0.0052444,1.2694,0.030897
2.78,-1.2335,-3.1366,-1.2004,-3.1129,0.40238,0.0053006,1.2731,0.031239
2.79,-1.2295,-3.1366,-1.1876,-3.1126,0.4067,0.005356,1.2767,0.031584
2.8,-1.2254,-3.1365,-1.1749,-3.1123,0.41107,0.0054088,1.2804,0.031932
2.81,-1.2213,-3.1365,-1.162,-3.112,0.41548,0.0054624,1.2841,0.032283
2.82,-1.2171,-3.1364,-1.1492,-3.1117,0.41993,0.0055181,1.2877,0.032638
2.83,-1.2129,-3.1364,-1.1363,-3.1113,0.42443,0.005575,1.2914,0.032995
2.84,-1.2086,-3.1363,-1.1234,-3.111,0.42897,0.0056301,1.2951,0.033355
